timestamp,id,evento,usuario,estado,texto_ingresado,respuesta,nivel
1655913618,53,intento,Lucas,ok,Maximiliano Villa,Maximiliano Villa,dificil
1655913620,53,intento,Lucas,error,Matty Lund,Daniel Buballa,dificil
1655913626,53,intento,Lucas,ok,Gökay Güney,Gökay Güney,dificil
1655913634,53,intento,Lucas,ok,Alan Uryga,Alan Uryga,dificil
1655913638,53,intento,Lucas,ok,Nicholas Wunsch,Nicholas Wunsch,dificil
1655913642,53,intento,Lucas,error,J. Cole,Jay Sean,dificil
1655913648,53,intento,Lucas,error,Zedd,Kendrick Lamar,dificil
1655913651,53,intento,Lucas,error,ZHU,The Lumineers,dificil
1655913651,53,fin,Lucas,finalizada,-,-,dificil
1655941923,54,inicio_partida,Marian,-,-,-,normal
1655941926,54,intento,Marian,error,Lago Falkner,Lago Pico Nº 1,normal
1655941927,54,intento,Marian,ok,Lago Pueyrredón,Lago Pueyrredón,normal
1655941928,54,intento,Marian,error,Lago Pueyrredón,Ariana Grande,normal
1655941932,54,intento,Marian,error,Lago Quiroga,Lago Aluminé,normal
1655941933,54,intento,Marian,error,Hwang ByeongGeun,Efecan Karaca,normal
1655941935,54,intento,Marian,error,Bad Bunny,The Weeknd,normal
1655941938,54,intento,Marian,error,Tinie Tempah,Khalid,normal
1655941941,54,intento,Marian,error,Tinie Tempah,Lago Perito Moreno,normal
1655941941,54,fin,Marian,finalizada,-,-,normal
1655942085,55,inicio_partida,Ezequiel,-,-,-,normal
1655942087,55,intento,Ezequiel,error,Walter González,Guélor Kanga,normal
1655942088,55,intento,Ezequiel,error,Lago Musters,Lago San Martín,normal
1655942090,55,intento,Ezequiel,error,Jean-Louis Leca,James Tarkowski,normal
1655942094,55,intento,Ezequiel,ok,Kygo,Kygo,normal
1655942099,55,intento,Ezequiel,ok,Ben Stephens,Ben Stephens,normal
1655942103,55,intento,Ezequiel,error,Lago Chepelmut,Lago Rivadavia,normal
1655942106,55,intento,Ezequiel,error,Drake,Post Malone,normal
1655942110,55,intento,Ezequiel,error,Adama Traoré,Ibrahima Seck,normal
1655942111,55,fin,Ezequiel,finalizada,-,-,normal
1655951224,56,inicio_partida,Lucia,-,-,-,personalizado
1655951226,56,intento,Lucia,error,Zedd,Khalid,personalizado
1655951226,56,intento,Lucia,error,Lago Paimún,Lago Fontana,personalizado
1655951227,56,intento,Lucia,error,Ole Jørgen Halvorsen,Matías Dituro,personalizado
1655951227,56,intento,Lucia,error,Alan Marinelli,Nikola Stojiljkovic,personalizado
1655951228,56,intento,Lucia,error,Example,Selena Gomez,personalizado
1655951229,56,intento,Lucia,error,MAGIC!,Drake,personalizado
1655951230,56,intento,Lucia,error,Yves-Simon Pambou,Ben Amos,personalizado
1655951230,56,intento,Lucia,error,Nathan Ngoumou,Ibrahim Sangaré,personalizado
1655951231,56,intento,Lucia,error,Lago Quillén,Lago Chepelmut,personalizado
1655951231,56,fin,Lucia,finalizada,-,-,personalizado
1655951237,57,inicio_partida,Lucia,-,-,-,normal
1655951239,57,intento,Lucia,error,Érico Sousa,Efkan Bekiroglu,normal
1655951239,57,intento,Lucia,error,Zhu Baojie,Alessandro Mastalli,normal
1655951240,57,intento,Lucia,error,Bastille,Jason Aldean,normal
1655951241,57,intento,Lucia,ok,Oh Wonder,Oh Wonder,normal
1655951242,57,intento,Lucia,error,Danijel Zagorac,Gustav Wikheim,normal
1655951244,57,intento,Lucia,ok,Lago Traful,Lago Traful,normal
1655951245,57,intento,Lucia,ok,Callum Harriott,Callum Harriott,normal
1655951246,57,intento,Lucia,error,Post Malone,Young Money,normal
1655951246,57,fin,Lucia,finalizada,-,-,normal
1655985705,58,inicio_partida,Gema,-,-,-,normal
1655985709,58,intento,Gema,error,Adele,Foster The People,normal
1655985711,58,intento,Gema,error,Adele,Lago Puelo,normal
1655985719,58,intento,Gema,error,Lago Nansen,Lago Tromen,normal
1655985724,58,intento,Gema,error,B.o.B,The Lumineers,normal
1655985726,58,intento,Gema,error,Lago Cholila,Lago Río Chico,normal
1655985729,58,intento,Gema,error,Lago Tromen,Lago Río Bueno,normal
1655985733,58,intento,Gema,error,Lana Del Rey,Kygo,normal
1655985737,58,intento,Gema,ok,Stone Mambo,Stone Mambo,normal
1655985737,58,fin,Gema,finalizada,-,-,normal
1655985796,59,inicio_partida,Lucia,-,-,-,normal
1655985798,59,fin,Lucia,abandonada,-,-,normal
1655990605,60,inicio_partida,Antonela,-,-,-,dificil
1655990611,60,intento,Antonela,error,Anderson Emanuel,Jason Lowe,dificil
1655990612,60,intento,Antonela,error,Flo Rida,Imagine Dragons,dificil
1655990613,60,intento,Antonela,ok,Flo Rida,Flo Rida,dificil
1655990615,60,intento,Antonela,error,Martin Linnes,Omar Mendoza,dificil
1655990616,60,intento,Antonela,error,Lago Tromen,Lago Correntoso,dificil
1655990618,60,fin,Antonela,abandonada,-,-,dificil
1655990645,61,inicio_partida,Jorge,-,-,-,facil
1655990647,61,fin,Jorge,abandonada,-,-,facil
1655990834,62,inicio_partida,Francisca,-,-,-,facil
1655990850,62,fin,Francisca,abandonada,-,-,facil
1657650581.3195522,63,inicio_partida,Juan,-,-,-,facil
1657650605.1151807,63,intento,Juan,ok,Francisco Pol Hurtado,Francisco Pol Hurtado,facil
1657650615.9233973,63,intento,Juan,ok,Matías Rodríguez,Matías Rodríguez,facil
1657650626.9230468,63,intento,Juan,ok,José Juan Vázquez,José Juan Vázquez,facil
1657650633.8030145,63,intento,Juan,ok,Lago San Martín,Lago San Martín,facil
1657650638.651085,63,intento,Juan,error,Lago Chepelmut,Lago Burmeister,facil
1657650638.6595173,63,fin,Juan,finalizada,-,-,facil
1657650665.34268,64,inicio_partida,Pedro,-,-,-,facil
1657650676.0831733,64,intento,Pedro,ok,Tolgahan Acar,Tolgahan Acar,facil
1657650684.0272338,64,intento,Pedro,ok,Canice Carroll,Canice Carroll,facil
1657650698.5155451,64,intento,Pedro,ok,Taylor Swift,Taylor Swift,facil
1657650717.1153414,64,intento,Pedro,ok,Maroon 5,Maroon 5,facil
1657650725.619373,64,intento,Pedro,error,Years & Years,Miley Cyrus,facil
1657650725.6413794,64,fin,Pedro,finalizada,-,-,facil
1657650755.4955602,65,inicio_partida,Mariana,-,-,-,facil
1657650764.8115036,65,intento,Mariana,error,Lago Puelo,Lago Río Chico,facil
1657650771.8835258,65,intento,Mariana,error,Lago Epecuén,Lago Falkner,facil
1657650776.2035406,65,intento,Mariana,error,Kendrick Lamar,Aminé,facil
1657650784.363568,65,intento,Mariana,ok,George Ezra,George Ezra,facil
1657650795.7318275,65,intento,Mariana,ok,One Direction,One Direction,facil
1657650795.7413194,65,fin,Mariana,finalizada,-,-,facil
1657651874.4322462,66,inicio_partida,Joaquin,-,-,-,personalizado
1657652029.655617,66,intento,Joaquin,error,,Lago Quillén,personalizado
1657652029.9917655,66,intento,Joaquin,error,,Lago Asador o Guitarra,personalizado
1657652030.159829,66,intento,Joaquin,error,,Rihanna,personalizado
1657652030.319785,66,intento,Joaquin,error,,Kesha,personalizado
1657652030.6879234,66,intento,Joaquin,error,,Shawn Mendes,personalizado
1657652032.2477741,66,intento,Joaquin,error,,DJ Khaled,personalizado
1657652032.799775,66,intento,Joaquin,error,,Waka Flocka Flame,personalizado
1657652033.3839836,66,intento,Joaquin,error,,Tom Odell,personalizado
1657652033.5839846,66,intento,Joaquin,error,,Jules Sylvestre-Brac,personalizado
1657652033.7440047,66,intento,Joaquin,error,,Rhys Norrington-Davies,personalizado
1657652033.9037788,66,intento,Joaquin,error,,Lago Rivadavia,personalizado
1657652034.0719814,66,intento,Joaquin,error,,Lago Belgrano,personalizado
1657652034.2401206,66,intento,Joaquin,error,,Lago Rosario,personalizado
1657652034.4237792,66,intento,Joaquin,error,,Hervin Ongenda,personalizado
1657652034.6236193,66,intento,Joaquin,error,,Lago Yehuin,personalizado
1657652034.6695006,66,fin,Joaquin,finalizada,-,-,personalizado
1659189286.3151393,67,inicio_partida,Lucia,-,-,-,normal
1659189289.3342993,67,intento,Lucia,error,Marcel Langer,Alex Ferrari,normal
1659189290.5220146,67,intento,Lucia,error,Lago Falkner,Lago Azara,normal
1659189291.7011425,67,intento,Lucia,error,Lago Onelli,Lago Río Chico,normal
1659189292.9720325,67,intento,Lucia,error,Piotr Parzyszek,Mathéo Vroman,normal
1659189294.0097895,67,intento,Lucia,ok,Lago Tromen,Lago Tromen,normal
1659189294.9456291,67,intento,Lucia,error,Lago Tromen,Ovidiu Bic,normal
1659189296.8576694,67,intento,Lucia,error,Lago Tromen,Lago Moquehue,normal
1659189297.436189,67,intento,Lucia,error,Lago Tromen,Gautier Lloris,normal
1659189297.4735584,67,fin,Lucia,finalizada,-,-,normal
1662512199.905513,68,inicio_partida,Eduardo,-,-,-,personalizado
1662512201.0582874,68,fin,Eduardo,abandonada,-,-,personalizado
1662512202.0277045,69,inicio_partida,Eduardo,-,-,-,personalizado
1662512205.6118789,69,intento,Eduardo,error,Route 94,A$AP Rocky,personalizado
1662512207.4485686,69,intento,Eduardo,error,Kosei Shibasaki,Mohammed Al Fatil,personalizado
1662512209.1369536,69,intento,Eduardo,error,Taiwo Awoniyi,Saud Abdulhamid,personalizado
1662512210.6108294,69,fin,Eduardo,abandonada,-,-,personalizado
1662512474.6583767,70,inicio_partida,Joaquin,-,-,-,personalizado
1662512479.8505523,70,intento,Joaquin,error,Post Malone,Lizzo,personalizado
1662512494.9571474,70,intento,Joaquin,timeout,-,Lago Quiroga Chico,personalizado
1662512502.8518007,70,intento,Joaquin,error,Stelios Kokovas,Alexey Ionov,personalizado
1662512511.438162,70,intento,Joaquin,ok,Calvin Harris,Calvin Harris,personalizado
1662512516.0048609,70,intento,Joaquin,ok,Ali Al Habsi,Ali Al Habsi,personalizado
1662512521.696722,70,intento,Joaquin,ok,Cole Bassett,Cole Bassett,personalizado
1662512523.3414588,70,intento,Joaquin,error,Cole Bassett,Maroon 5,personalizado
1662512524.731402,70,intento,Joaquin,ok,Volodymyr Shepelev,Volodymyr Shepelev,personalizado
1662512526.4386396,70,intento,Joaquin,error,Lago Huechulafquen,Lago Asador o Guitarra,personalizado
1662512528.0943012,70,intento,Joaquin,ok,Ahmed Yasin,Ahmed Yasin,personalizado
1662512531.048625,70,intento,Joaquin,ok,Kevin Holzweiler,Kevin Holzweiler,personalizado
1662512539.1293294,70,intento,Joaquin,error,Kevin Holzweiler,Victor Wanyama,personalizado
1662512546.044138,70,intento,Joaquin,error,Manuel Perez,Iván Bolaño,personalizado
1662512550.0487387,70,intento,Joaquin,ok,Bad Bunny,Bad Bunny,personalizado
1662512555.7658029,70,intento,Joaquin,ok,Lago Tromen,Lago Tromen,personalizado
1662512555.7813346,70,fin,Joaquin,finalizada,-,-,personalizado
